,age,job,marital,education,default,balance,housing,loan,day,month,campaign,pdays,previous,poutcome
18480,28,4,2,2,0,202,1,0,13,8,3,-1,0,3
18481,34,2,1,2,0,105,1,0,27,8,2,-1,0,3
18482,46,9,1,1,0,198,1,0,29,4,1,2,6,1
18483,56,1,1,1,0,876,1,0,17,8,2,-1,0,3
18484,45,7,1,1,0,-32,0,0,27,4,2,-1,0,3
18485,41,7,2,1,0,397,1,0,19,8,15,-1,0,3
18486,42,9,2,1,0,631,0,0,21,5,2,413,3,0
18487,37,4,1,1,0,80,0,0,26,1,3,-1,0,3
18488,32,4,2,2,0,623,0,0,5,5,3,194,2,0
18489,30,4,1,2,0,0,0,0,6,1,1,-1,0,3
18490,33,4,2,2,0,1781,0,0,7,10,2,183,1,2
18491,37,0,2,1,0,1003,0,0,8,5,3,-1,0,3
18492,40,1,1,0,0,46,1,0,5,8,1,-1,0,3
18493,59,10,1,1,0,1226,0,0,5,3,3,-1,0,3
18494,37,4,0,2,0,0,1,0,10,8,6,-1,0,3
18495,57,6,1,3,0,964,0,0,10,6,5,-1,0,3
18496,26,8,2,2,1,47,0,1,16,5,2,-1,0,3
18497,30,1,2,0,0,296,0,0,4,3,7,-1,0,3
18498,30,4,2,2,0,67,0,0,11,1,2,-1,0,3
18499,59,4,0,2,0,81,0,0,25,8,1,-1,0,3
18500,33,6,1,2,0,263,0,0,15,9,4,94,3,0
18501,44,1,1,0,0,2657,1,0,19,6,2,-1,0,3
18502,25,7,2,1,0,642,1,1,3,8,2,-1,0,3
18503,50,7,1,1,0,2420,1,0,19,0,6,235,13,0
18504,37,1,1,0,0,1053,1,0,28,8,2,-1,0,3
18505,49,1,0,0,0,235,0,0,28,4,1,-1,0,3
18506,33,0,1,1,0,616,0,0,5,11,3,-1,0,3
18507,53,5,2,1,1,-741,1,1,16,9,1,-1,0,3
18508,48,0,2,0,0,1078,0,0,16,6,1,-1,0,3
18509,36,7,2,1,0,590,1,0,11,8,3,-1,0,3
18510,40,9,1,1,0,203,1,0,23,5,1,-1,0,3
18511,33,0,2,2,0,12704,1,0,20,9,2,-1,0,3
18512,44,11,1,1,0,2319,0,0,3,1,3,-1,0,3
18513,41,1,2,1,0,842,1,0,4,8,3,-1,0,3
18514,31,9,2,2,0,162,0,0,27,1,9,-1,0,3
18515,36,1,1,1,0,80,1,1,4,8,1,165,4,0
18516,36,1,0,0,0,715,0,1,27,5,4,-1,0,3
18517,55,6,1,0,0,325,0,0,25,7,4,-1,0,3
18518,35,4,2,2,0,75,0,0,20,1,5,-1,0,3
18519,42,4,1,2,0,-700,1,0,13,8,1,-1,0,3
18520,52,9,1,1,0,371,1,1,20,0,2,182,1,2
18521,36,1,1,1,0,249,1,0,14,8,5,-1,0,3
18522,34,1,2,1,0,1239,1,0,17,5,1,-1,0,3
18523,27,0,1,1,0,73,1,0,4,3,1,-1,0,3
18524,35,4,1,2,0,0,0,0,16,5,5,-1,0,3
18525,32,1,0,0,0,4805,0,1,3,5,3,-1,0,3
18526,34,9,1,3,0,863,0,0,20,9,2,-1,0,3
18527,57,7,1,1,0,530,1,0,14,8,7,360,7,0
18528,54,4,2,1,0,555,0,1,29,5,11,-1,0,3
18529,56,0,1,1,0,374,0,0,19,1,4,-1,0,3
18530,46,2,1,0,0,0,0,0,1,3,1,-1,0,3
18531,26,4,2,2,0,3944,1,0,13,8,2,-1,0,3
18532,35,9,2,1,0,11423,1,0,22,8,1,-1,0,3
18533,30,9,2,1,0,963,1,0,17,8,1,-1,0,3
18534,37,4,1,2,0,2951,0,0,20,9,3,-1,0,3
18535,44,9,1,1,0,8938,1,0,2,6,18,-1,0,3
18536,39,7,0,1,0,687,1,0,8,5,1,-1,0,3
18537,31,7,2,1,0,864,1,0,5,8,1,-1,0,3
18538,35,4,1,2,0,2123,1,0,20,5,3,-1,0,3
18539,46,1,1,1,0,0,0,0,13,1,4,-1,0,3
18540,26,0,2,1,0,141,1,0,17,8,4,349,6,1
18541,45,0,0,1,0,2519,0,0,20,9,1,-1,0,3
18542,54,9,1,1,0,1349,0,0,10,1,6,-1,0,3
18543,39,4,2,2,0,668,0,0,13,1,2,-1,0,3
18544,21,8,2,1,0,6,0,0,8,8,1,-1,0,3
18545,30,4,2,2,0,502,0,1,17,5,1,-1,0,3
18546,41,9,2,1,0,134,0,1,10,1,4,-1,0,3
18547,27,4,2,2,0,498,1,0,11,8,1,369,3,0
18548,36,9,0,1,0,1451,1,0,22,5,4,93,17,1
18549,43,0,2,3,0,474,0,0,28,4,1,-1,0,3
18550,39,7,2,3,0,257,1,0,4,8,1,-1,0,3
18551,46,0,0,1,0,2515,1,1,14,8,1,-1,0,3
18552,43,4,1,2,0,1188,0,0,12,10,2,139,2,0
18553,49,3,1,1,0,905,0,0,24,1,4,-1,0,3
18554,35,9,2,2,0,6763,0,0,30,5,4,-1,0,3
18555,42,4,1,2,0,255,1,1,2,6,2,-1,0,3
18556,44,7,1,1,0,983,0,0,27,4,1,-1,0,3
18557,28,6,2,2,0,0,1,0,28,4,1,192,1,0
18558,25,4,1,2,0,51,1,0,17,5,4,-1,0,3
18559,35,1,1,1,0,-518,1,0,30,5,5,-1,0,3
18560,42,7,2,1,0,2348,1,0,6,8,2,-1,0,3
18561,50,0,1,1,0,231,1,0,20,9,2,-1,0,3
18562,36,2,1,1,0,13,1,0,19,0,3,-1,0,3
18563,37,4,1,1,0,3175,1,0,19,8,1,-1,0,3
18564,60,0,1,1,0,7336,0,0,30,7,1,-1,0,3
18565,44,7,0,1,0,206,1,0,13,8,1,365,1,0
18566,32,4,1,2,0,-149,0,0,4,3,1,8,1,1
18567,49,7,1,1,0,86,1,1,23,5,2,-1,0,3
18568,54,4,1,2,0,3797,0,0,17,1,2,-1,0,3
18569,53,4,0,2,0,0,0,0,8,8,2,-1,0,3
18570,41,0,2,2,0,982,0,0,22,5,1,-1,0,3
18571,38,0,1,1,0,384,0,0,2,3,1,-1,0,3
18572,40,1,1,0,0,57,1,0,30,5,9,-1,0,3
18573,37,1,1,1,1,1147,1,1,25,8,2,-1,0,3
18574,25,0,2,1,0,19,0,0,9,5,1,-1,0,3
18575,37,0,2,1,0,0,0,0,27,8,13,-1,0,3
18576,34,0,1,2,0,0,1,1,2,1,2,180,7,0
18577,30,4,2,2,0,317,0,0,11,1,8,-1,0,3
18578,58,4,1,3,0,3658,0,0,3,8,2,-1,0,3
18579,41,7,1,1,0,0,1,0,30,5,10,-1,0,3
18580,33,0,1,1,0,0,1,0,29,5,5,-1,0,3
18581,30,7,2,1,0,3485,0,0,1,3,2,-1,0,3
18582,39,4,1,2,0,0,1,0,28,8,2,-1,0,3
18583,33,6,1,1,0,0,1,0,30,5,23,-1,0,3
18584,67,5,1,0,0,10776,0,0,13,1,2,99,17,1
18585,36,4,1,2,0,1257,0,0,7,3,9,101,1,1
18586,38,0,2,1,0,2246,1,0,9,5,1,-1,0,3
18587,44,1,1,0,0,658,1,0,23,5,2,-1,0,3
18588,43,9,1,2,0,591,1,0,11,8,4,277,2,0
18589,38,9,1,1,0,318,0,0,3,3,1,181,5,0
18590,45,9,1,2,0,548,0,0,10,1,4,-1,0,3
18591,38,9,0,2,0,1307,0,0,13,8,2,-1,0,3
18592,30,10,1,2,0,330,0,0,13,0,1,-1,0,3
18593,47,1,1,1,0,480,0,0,19,6,6,-1,0,3
18594,42,6,2,2,0,580,0,0,4,3,1,-1,0,3
18595,39,7,1,1,0,-119,0,1,4,6,2,-1,0,3
18596,49,1,2,1,0,-195,1,0,10,5,2,-1,0,3
18597,35,1,2,1,0,510,1,0,15,8,6,-1,0,3
18598,28,10,2,2,0,1010,1,0,3,6,2,-1,0,3
18599,46,6,1,3,0,-257,0,0,20,9,1,189,2,0
18600,25,1,2,1,0,286,1,0,17,8,2,-1,0,3
18601,45,9,0,1,0,-357,1,1,17,8,1,355,2,0
18602,47,4,1,2,0,838,0,0,10,1,3,-1,0,3
18603,30,7,2,1,0,177,1,0,17,8,4,356,2,1
18604,41,11,1,3,0,779,0,0,29,5,10,-1,0,3
18605,33,1,1,0,0,1050,1,0,25,8,4,-1,0,3
18606,25,8,2,2,0,1189,0,0,2,6,1,-1,0,3
18607,37,6,1,2,0,865,1,1,8,5,1,-1,0,3
18608,51,1,1,3,0,37,1,0,6,8,6,-1,0,3
18609,50,9,0,1,0,396,0,0,19,6,2,-1,0,3
18610,54,3,1,0,0,182,0,0,24,1,4,-1,0,3
18611,44,9,1,1,0,78,1,0,6,8,1,357,1,0
18612,56,2,1,1,0,938,0,1,2,5,2,-1,0,3
18613,25,7,1,1,0,0,1,0,30,5,28,-1,0,3
18614,24,1,2,1,0,1857,1,0,7,10,1,92,5,1
18615,59,1,1,1,0,10054,0,0,12,1,6,-1,0,3
18616,33,9,1,1,0,390,1,0,7,1,2,-1,0,3
18617,33,1,1,0,0,1217,1,0,26,8,3,-1,0,3
18618,46,0,1,1,0,2583,1,0,9,5,1,-1,0,3
18619,44,2,1,1,0,0,0,0,13,8,2,-1,0,3
18620,42,7,1,1,0,120,1,0,16,0,1,-1,0,3
18621,55,1,1,1,0,52,1,0,5,8,1,-1,0,3
18622,30,1,2,3,0,306,1,0,16,0,1,-1,0,3
18623,32,0,2,1,1,-17,0,0,8,5,5,-1,0,3
18624,40,1,0,1,0,-349,0,1,14,5,19,-1,0,3
18625,35,7,2,1,0,719,1,0,17,8,3,368,3,0
18626,52,1,1,1,0,1374,1,0,16,0,2,322,1,0
18627,52,9,1,1,0,1423,0,0,3,11,1,91,1,1
18628,44,7,0,1,0,12,1,1,30,5,3,-1,0,3
18629,30,1,0,1,1,457,1,0,19,6,20,-1,0,3
18630,59,4,1,2,0,20798,1,0,20,9,7,-1,0,3
18631,39,0,0,1,0,-607,1,0,19,8,2,-1,0,3
18632,27,4,2,2,0,703,1,0,4,6,3,-1,0,3
18633,42,7,1,1,0,2145,0,0,19,9,3,-1,0,3
18634,31,4,2,2,0,177,1,0,14,8,1,-1,0,3
18635,42,0,2,2,0,634,0,0,30,5,2,-1,0,3
18636,41,4,1,2,0,24,0,0,26,1,8,-1,0,3
18637,33,9,1,1,0,1026,0,0,2,1,2,340,3,0
18638,34,7,1,1,0,-508,1,0,20,9,6,185,2,0
18639,30,1,1,1,0,0,0,0,18,8,3,-1,0,3
18640,36,4,1,2,0,0,0,0,16,6,3,-1,0,3
18641,32,1,0,3,0,291,1,1,26,6,6,-1,0,3
18642,27,4,2,2,0,12956,1,0,28,8,3,-1,0,3
18643,40,4,1,2,0,8963,0,0,2,6,2,-1,0,3
18644,45,4,1,2,0,1932,1,0,16,9,1,-1,0,3
18645,55,4,1,2,0,561,0,1,10,5,2,-1,0,3
18646,34,1,2,0,0,4723,1,0,17,8,3,-1,0,3
18647,40,0,1,1,1,-279,1,0,27,8,2,-1,0,3
18648,32,4,2,2,0,252,0,0,3,6,2,-1,0,3
18649,27,1,2,1,0,179,1,0,17,8,2,-1,0,3
18650,47,4,1,3,0,0,0,0,11,6,3,-1,0,3
18651,33,0,2,1,0,5,1,0,14,8,2,368,2,0
18652,54,1,2,1,0,105,1,0,16,0,1,326,3,0
18653,30,9,2,1,0,10152,1,0,5,0,2,270,1,0
18654,34,9,2,1,0,827,1,0,5,8,1,267,4,0
18655,65,5,1,2,0,1153,0,0,2,3,1,-1,0,3
18656,30,0,0,1,0,83,1,1,5,8,1,-1,0,3
18657,49,3,0,3,0,2754,0,0,5,6,2,-1,0,3
18658,34,6,1,2,0,980,0,0,7,5,1,348,3,0
18659,32,9,2,2,0,3818,0,0,17,1,4,-1,0,3
18660,59,5,1,1,0,3812,1,0,10,5,2,-1,0,3
18661,39,7,1,2,0,35,0,0,19,1,3,-1,0,3
18662,55,4,0,3,0,0,1,0,10,8,3,-1,0,3
18663,37,2,1,0,0,-204,1,0,23,5,1,-1,0,3
18664,34,1,1,0,0,0,1,1,19,6,29,-1,0,3
18665,40,9,2,1,0,572,0,0,20,1,2,-1,0,3
18666,59,4,0,2,0,7813,1,0,20,9,1,-1,0,3
18667,46,3,1,3,0,1035,0,0,15,6,1,-1,0,3
18668,27,7,2,1,0,87,0,0,7,5,1,-1,0,3
18669,30,10,2,1,1,-770,1,0,27,8,1,-1,0,3
18670,57,1,1,1,0,166,0,0,3,1,1,-1,0,3
18671,35,1,1,0,0,-239,1,0,25,8,1,-1,0,3
18672,29,1,2,1,0,0,1,0,28,8,4,-1,0,3
18673,28,8,2,2,0,385,1,0,17,8,5,-1,0,3
18674,52,4,0,2,0,-803,1,0,6,1,3,-1,0,3
18675,47,1,1,1,0,2775,0,0,13,8,1,-1,0,3
18676,53,0,1,1,0,1228,1,1,7,3,2,188,1,2
18677,44,0,1,1,0,205,0,0,2,9,1,-1,0,3
18678,29,9,2,2,0,313,0,1,7,5,2,-1,0,3
18679,42,4,1,2,0,372,1,0,2,1,2,-1,0,3
18680,43,4,1,2,0,1336,1,1,26,8,2,309,1,0
18681,38,2,1,2,0,1438,0,0,12,9,5,-1,0,3
18682,37,2,1,2,0,0,0,0,22,8,3,-1,0,3
18683,32,0,2,2,0,211,0,0,27,1,7,-1,0,3
18684,53,9,1,1,0,1389,0,0,29,5,4,-1,0,3
18685,31,0,2,1,0,78,1,0,10,8,1,370,1,1
18686,28,9,2,1,0,1453,1,0,11,8,1,343,1,1
18687,51,1,1,3,0,1137,0,0,10,6,1,-1,0,3
18688,37,0,2,1,0,-117,0,1,6,5,1,-1,0,3
18689,34,1,1,1,0,250,1,0,28,8,6,-1,0,3
18690,41,0,2,1,0,334,1,0,12,8,4,331,22,1
18691,22,0,2,1,0,61,0,0,22,0,1,-1,0,3
18692,26,0,2,1,0,-235,1,0,15,8,1,-1,0,3
18693,25,8,2,1,0,6400,0,0,6,1,1,-1,0,3
18694,30,7,2,1,0,419,1,0,11,8,3,-1,0,3
18695,57,9,0,1,0,2352,1,0,20,9,2,-1,0,3
18696,29,1,2,0,0,1768,1,0,12,8,3,344,1,1
18697,39,9,1,1,0,-184,0,1,16,6,3,-1,0,3
18698,49,1,2,1,0,8982,1,0,12,0,2,334,1,0
18699,51,4,1,2,0,5343,0,0,17,9,1,-1,0,3
18700,35,9,1,1,0,2789,1,0,3,11,2,94,1,0
18701,51,2,1,1,0,934,1,1,13,8,3,-1,0,3
18702,49,6,1,2,0,147,0,1,1,3,1,189,4,0
18703,58,9,1,3,0,1617,1,0,4,3,4,274,2,0
18704,61,4,1,1,0,1471,0,0,12,9,1,93,2,0
18705,51,2,0,2,0,2109,0,0,11,0,1,181,2,2
18706,52,1,1,0,0,1054,0,0,3,1,1,-1,0,3
18707,32,7,1,1,0,1844,1,1,2,3,4,201,6,0
18708,41,7,1,1,0,205,1,0,7,8,1,-1,0,3
18709,32,0,2,1,0,-15,0,0,26,8,2,-1,0,3
18710,34,7,2,1,0,1701,1,0,20,8,1,-1,0,3
18711,45,0,1,3,0,2033,0,0,27,8,4,-1,0,3
18712,42,1,2,0,0,134,1,1,7,8,1,-1,0,3
18713,29,7,1,1,0,340,1,1,25,8,1,-1,0,3
18714,52,9,1,1,0,463,1,0,3,3,6,267,5,0
18715,33,9,2,1,0,374,1,1,1,6,1,-1,0,3
18716,48,7,2,0,0,1499,1,0,11,8,7,-1,0,3
18717,34,7,1,1,0,1337,0,0,16,2,2,127,3,2
18718,37,4,1,2,0,-76,1,0,27,4,1,204,1,1
18719,41,9,1,1,0,0,0,0,19,6,3,-1,0,3
18720,59,4,1,2,0,0,1,1,19,0,1,-1,0,3
18721,36,7,2,1,1,-455,0,0,26,8,1,-1,0,3
18722,36,9,1,1,0,1109,1,0,22,8,5,-1,0,3
18723,41,0,1,1,0,1245,0,0,17,6,3,-1,0,3
18724,58,4,1,2,0,172,0,0,18,1,7,-1,0,3
18725,55,7,1,1,0,1150,0,1,22,5,3,-1,0,3
18726,49,1,1,0,0,4830,1,0,5,6,1,-1,0,3
18727,34,1,1,0,0,1031,1,0,28,8,3,-1,0,3
18728,43,7,1,0,0,-88,1,1,16,0,1,147,2,0
18729,47,1,1,0,0,0,0,0,6,1,4,-1,0,3
18730,58,4,1,2,0,1227,0,0,7,11,2,95,1,2
18731,57,9,1,3,0,2610,0,0,2,3,2,-1,0,3
18732,30,4,1,2,0,877,0,0,12,1,1,83,5,0
18733,48,1,1,0,0,363,1,0,17,6,6,-1,0,3
18734,76,3,1,0,0,1483,0,0,1,1,4,-1,0,3
18735,39,1,1,3,0,638,1,1,27,8,2,-1,0,3
18736,31,0,2,1,0,378,0,0,22,5,2,-1,0,3
18737,38,7,1,1,0,133,1,0,26,8,1,-1,0,3
18738,26,9,2,1,0,626,1,0,14,8,2,-1,0,3
18739,34,7,1,1,0,798,1,0,1,6,2,-1,0,3
18740,42,0,2,3,0,22,0,0,18,6,3,-1,0,3
18741,36,1,1,1,0,136,1,0,3,6,2,-1,0,3
18742,46,7,1,1,0,-119,1,0,14,8,2,297,3,0
18743,60,5,0,1,0,1718,1,0,25,8,6,-1,0,3
18744,59,1,1,1,0,0,0,0,5,6,1,-1,0,3
18745,35,9,1,1,0,784,1,0,4,8,2,-1,0,3
18746,32,7,1,1,1,-790,1,0,2,6,1,-1,0,3
18747,56,4,1,2,0,1407,0,0,0,6,1,-1,0,3
18748,44,6,1,1,0,1310,1,0,15,8,1,-1,0,3
18749,51,4,1,2,0,385,0,0,10,1,2,-1,0,3
18750,29,7,2,3,0,196,0,0,29,4,2,-1,0,3
18751,30,4,2,2,0,1466,0,0,11,1,4,-1,0,3
18752,30,1,1,1,0,-28,1,0,17,8,2,371,1,0
18753,45,9,2,1,0,-55,0,0,15,5,1,-1,0,3
18754,29,0,2,1,0,-37,1,0,7,5,35,-1,0,3
18755,31,9,1,1,0,183,0,0,15,0,1,-1,0,3
18756,33,1,0,1,0,60,0,0,5,8,3,-1,0,3
18757,52,10,1,0,0,959,0,0,29,5,2,-1,0,3
18758,50,1,1,1,0,235,0,0,10,1,2,-1,0,3
18759,32,1,2,0,0,1918,1,0,7,8,1,172,1,0
18760,47,7,1,1,0,1629,1,0,6,8,1,-1,0,3
18761,40,5,1,1,0,102,0,0,5,8,1,-1,0,3
18762,22,8,2,1,0,2589,1,0,14,8,1,352,1,1
18763,40,9,1,1,0,0,0,0,10,6,1,-1,0,3
18764,41,7,1,1,0,-111,1,0,12,8,1,-1,0,3
18765,27,2,1,1,0,47,1,0,17,6,4,-1,0,3
18766,35,7,1,1,0,5029,1,1,1,6,2,-1,0,3
18767,28,1,2,0,0,8263,1,0,1,6,1,-1,0,3
18768,40,1,1,0,0,177,1,1,20,5,4,-1,0,3
18769,33,9,1,1,0,79,1,0,17,1,6,-1,0,3
18770,45,7,2,1,0,184,1,1,3,5,2,-1,0,3
18771,25,1,2,0,0,-289,1,0,12,8,2,-1,0,3
18772,31,0,1,1,0,54,1,0,20,9,1,-1,0,3
18773,55,0,1,1,0,9329,0,0,21,6,1,95,1,0
18774,57,7,2,1,0,2236,1,0,13,8,2,-1,0,3
18775,33,0,2,1,0,607,0,0,26,3,2,-1,0,3
18776,37,1,1,0,0,0,1,0,5,8,1,363,3,1
18777,42,6,1,2,0,52,1,0,15,0,1,-1,0,3
18778,33,6,2,2,0,1129,1,0,7,6,2,-1,0,3
18779,56,9,1,2,0,1476,0,0,30,5,3,-1,0,3
18780,43,9,0,1,0,64,1,0,13,1,2,-1,0,3
18781,52,9,1,1,0,2001,1,0,26,8,4,-1,0,3
18782,59,5,0,1,0,284,0,1,3,6,2,-1,0,3
18783,48,7,2,1,0,220,0,0,4,6,2,-1,0,3
18784,36,0,0,1,0,-611,1,0,26,8,1,-1,0,3
18785,41,4,1,2,0,13874,0,0,4,3,1,234,2,1
18786,45,4,1,2,0,1034,0,1,23,5,4,-1,0,3
18787,42,7,1,1,0,96,1,0,4,8,3,340,2,0
18788,33,9,1,2,0,0,1,1,27,1,6,-1,0,3
18789,58,5,1,1,0,3542,1,0,28,5,17,-1,0,3
18790,31,9,2,1,0,18,0,0,30,1,1,-1,0,3
18791,25,4,2,2,0,2305,0,0,11,1,2,104,2,0
18792,45,1,0,0,0,2702,0,0,17,9,1,-1,0,3
18793,38,4,1,2,0,3440,0,0,19,1,10,-1,0,3
18794,61,3,1,3,0,0,0,0,4,6,1,-1,0,3
18795,40,1,1,1,0,-438,0,0,10,8,1,-1,0,3
18796,41,4,2,2,0,336,1,0,21,5,3,-1,0,3
18797,38,9,1,1,0,0,0,0,7,5,1,-1,0,3
18798,26,7,2,1,0,3,0,1,20,5,4,-1,0,3
18799,40,0,1,2,0,1108,0,0,10,1,2,112,1,2
18800,51,3,1,3,0,2337,1,0,15,0,2,266,3,1
18801,25,8,2,1,0,14657,1,0,11,8,3,-1,0,3
18802,35,4,1,2,0,43,0,0,10,1,4,-1,0,3
18803,36,1,2,0,0,263,1,0,16,0,2,337,2,0
18804,41,9,1,1,0,0,1,0,3,2,1,-1,0,3
18805,33,1,1,1,0,269,1,0,8,8,1,-1,0,3
18806,53,7,0,1,1,0,0,1,2,5,10,-1,0,3
18807,60,9,1,1,0,1740,0,0,12,7,2,-1,0,3
18808,54,4,1,2,0,2960,1,0,12,3,9,85,1,0
18809,46,0,1,1,0,974,0,0,4,6,2,80,1,2
18810,35,0,2,1,0,206,1,0,29,0,2,-1,0,3
18811,38,4,2,2,0,1637,1,0,19,0,2,-1,0,3
18812,34,1,2,1,0,47,1,0,17,9,2,-1,0,3
18813,48,4,0,2,0,17964,1,0,0,11,1,98,5,2
18814,32,0,1,1,0,340,1,0,28,8,1,-1,0,3
18815,39,4,1,2,0,0,0,0,29,0,3,22,3,1
18816,34,6,1,2,0,2427,0,0,10,1,3,70,3,0
18817,55,9,1,1,0,0,1,0,15,8,3,-1,0,3
18818,31,4,1,2,0,477,1,0,20,9,5,-1,0,3
18819,32,1,1,1,0,1,1,0,7,8,1,-1,0,3
18820,30,4,1,2,0,168,1,0,17,8,2,355,1,0
18821,40,0,2,3,0,358,1,0,1,6,1,-1,0,3
18822,54,1,1,0,0,1087,1,0,11,6,1,-1,0,3
18823,77,5,1,0,0,2590,0,0,11,1,1,178,20,0
18824,54,4,1,2,0,2819,0,0,6,1,3,-1,0,3
18825,41,0,1,1,0,-18,1,1,1,6,6,-1,0,3
18826,40,4,0,2,0,49,0,0,5,3,3,-1,0,3
18827,44,0,2,1,0,-30,1,0,6,8,5,-1,0,3
18828,25,1,2,3,0,586,1,0,19,0,1,-1,0,3
18829,34,1,2,3,0,5901,0,0,27,4,1,-1,0,3
18830,45,0,1,1,0,5021,0,0,13,4,1,-1,0,3
18831,25,0,2,1,0,120,1,0,2,6,1,-1,0,3
18832,30,0,2,1,1,-35,1,0,13,8,4,-1,0,3
18833,34,4,2,1,0,1360,1,0,16,5,1,-1,0,3
18834,53,9,0,1,0,320,0,0,8,5,1,-1,0,3
18835,28,0,2,1,0,775,0,0,28,4,2,-1,0,3
18836,41,7,2,1,0,-278,1,0,6,8,5,360,3,0
18837,46,4,1,2,0,618,1,0,12,8,3,-1,0,3
18838,32,0,2,1,0,-32,0,0,28,4,1,185,5,1
18839,37,0,1,2,0,828,1,0,5,8,2,342,1,0
18840,53,4,1,2,0,404,0,0,19,1,4,-1,0,3
18841,42,9,1,2,0,-378,1,1,14,8,7,330,2,0
18842,42,1,2,1,0,7547,0,0,28,5,2,-1,0,3
18843,31,7,2,1,0,278,0,0,27,8,3,-1,0,3
18844,32,0,1,2,0,653,0,0,1,6,1,-1,0,3
18845,36,10,1,1,0,1466,1,0,18,3,1,-1,0,3
18846,36,7,1,1,0,0,1,0,15,5,4,-1,0,3
18847,44,4,1,2,0,12392,1,0,12,8,3,343,1,1
18848,35,0,2,1,0,57,0,1,7,5,2,-1,0,3
18849,36,4,1,2,0,0,0,0,20,1,2,-1,0,3
18850,35,9,1,2,0,75,0,0,27,1,19,-1,0,3
18851,36,7,1,1,0,4721,0,0,8,6,1,92,5,2
18852,39,4,1,2,0,2763,1,0,1,6,2,-1,0,3
18853,59,1,1,0,0,416,0,0,15,6,3,-1,0,3
18854,33,4,1,2,0,864,1,0,19,0,1,235,19,0
18855,32,0,2,1,0,103,1,0,16,0,1,337,1,1
18856,39,1,2,2,0,263,1,0,28,4,1,199,6,0
18857,61,9,1,2,0,1263,0,0,17,3,4,-1,0,3
18858,42,0,0,1,0,5354,1,0,16,0,1,-1,0,3
18859,24,8,2,1,0,160,0,0,3,8,2,-1,0,3
18860,47,7,1,1,0,3333,1,1,28,5,2,-1,0,3
18861,39,4,1,2,0,1301,0,0,7,3,2,179,1,0
18862,40,6,1,1,0,1893,0,0,20,5,16,-1,0,3
18863,47,9,1,2,0,282,1,0,15,8,1,-1,0,3
18864,33,9,1,1,0,168,1,0,25,8,2,-1,0,3
18865,41,7,0,1,0,0,1,0,8,5,1,-1,0,3
18866,33,1,2,2,0,700,0,0,29,0,1,80,2,2
18867,57,5,1,1,0,1230,0,0,21,3,1,-1,0,3
18868,36,4,1,2,0,495,0,0,13,6,1,94,9,2
18869,37,4,1,2,0,3841,0,0,10,5,2,-1,0,3
18870,26,0,1,1,0,1595,0,0,14,6,1,105,1,0
18871,36,1,1,1,0,420,1,0,21,5,1,-1,0,3
18872,45,4,1,2,0,0,0,0,17,9,2,-1,0,3
18873,44,1,0,0,0,3953,1,0,19,9,1,-1,0,3
18874,50,9,1,2,0,11804,1,0,29,8,1,-1,0,3
18875,29,4,2,2,0,437,0,0,4,1,1,92,1,2
18876,43,9,2,2,0,58,0,0,21,1,2,-1,0,3
18877,34,2,1,2,0,1076,1,0,4,3,10,-1,0,3
18878,45,9,1,1,0,1118,1,0,21,5,1,-1,0,3
18879,31,8,2,3,0,376,0,0,15,9,1,96,2,1
18880,59,1,1,1,0,87,0,0,3,6,10,-1,0,3
18881,70,5,0,1,0,4572,0,0,10,10,2,95,16,0
18882,57,5,1,0,0,3288,0,0,18,1,4,-1,0,3
18883,51,0,1,3,0,3558,1,0,8,6,3,-1,0,3
18884,40,4,2,1,0,192,1,0,15,8,11,-1,0,3
18885,52,1,1,1,0,2206,1,0,14,8,5,-1,0,3
18886,43,1,1,0,0,361,1,0,7,8,2,-1,0,3
18887,28,7,2,1,0,2685,0,1,23,1,1,-1,0,3
18888,35,10,1,1,0,330,0,0,29,4,4,-1,0,3
18889,33,4,2,2,0,3552,0,0,12,3,2,85,3,0
18890,36,2,1,1,0,227,0,0,18,9,2,-1,0,3
18891,35,9,1,2,0,712,1,0,26,8,2,-1,0,3
18892,52,4,1,2,0,2901,0,0,16,9,2,-1,0,3
18893,36,1,1,1,0,402,0,1,17,9,2,154,1,0
18894,39,1,1,0,0,-223,1,0,13,8,10,-1,0,3
18895,38,1,1,1,0,171,1,1,19,8,1,-1,0,3
18896,43,4,1,2,0,8,0,0,10,1,4,-1,0,3
18897,34,1,2,2,0,42,0,0,4,1,1,-1,0,3
18898,30,7,1,1,0,129,1,0,25,8,7,-1,0,3
18899,31,9,2,2,0,176,0,0,20,1,4,-1,0,3
18900,31,0,0,1,0,-186,1,0,19,0,5,-1,0,3
18901,39,2,1,1,1,0,0,0,15,5,9,-1,0,3
18902,30,7,1,0,0,21,1,0,8,8,3,-1,0,3
18903,34,0,2,1,0,4447,1,0,9,7,2,-1,0,3
18904,39,1,1,0,0,105,1,0,8,8,2,-1,0,3
18905,21,8,2,1,0,126,1,0,14,8,1,-1,0,3
18906,77,5,1,3,0,38,0,0,2,3,1,-1,0,3
18907,25,1,2,1,0,0,0,0,7,5,1,-1,0,3
18908,30,1,2,0,0,105,1,0,4,3,1,265,1,0
18909,37,1,1,1,0,1818,1,0,20,8,1,-1,0,3
18910,46,4,1,2,0,0,0,0,18,1,1,-1,0,3
18911,53,1,0,3,0,-473,1,0,27,8,2,-1,0,3
18912,47,9,0,2,0,48,0,0,26,8,2,-1,0,3
